CustomerID,BankID,CustomerName,Gender,Age,CustomerSegment,Occupation,AnnualIncome,City,State,Country,AccountOpeningDate,CustomerRiskScore,RiskCategory
C000250,1,Olivia Brown,Female,47,Premium,Engineer,62563,Dallas,Texas,USA,2020-11-28,64,Medium
C000251,4,Alex Singh,Male,32,Affluent,Consultant,85784,San Francisco,California,USA,2015-01-18,6,Low
C000252,2,Jordan Anderson,Male,64,Business,Engineer,35169,Houston,Texas,USA,2023-06-26,64,Low
C000253,1,Chris Patel,Female,75,Business,Other,115593,San Francisco,California,USA,2024-07-19,19,Medium
C000254,10,Taylor Anderson,Female,40,Business,Employee,48638,Bengaluru,Karnataka,India,2023-04-20,29,Critical
C000255,1,Noah Brown,Female,38,Affluent,Healthcare,109254,Dallas,Texas,USA,2024-04-08,55,Low
C000256,1,Chris Wilson,Female,29,Affluent,Retired,42625,Miami,Florida,USA,2025-08-24,71,Low
C000257,10,Jamie Patel,Male,53,Premium,Business Owner,133491,Pune,Maharashtra,India,2022-06-29,83,High
C000258,2,Jamie Davis,Male,57,Premium,Student,61151,Dallas,Texas,USA,2025-12-31,54,Medium
C000259,9,Casey Kumar,Female,60,Premium,Other,77387,Bengaluru,Karnataka,India,2019-07-11,31,Low
C000260,1,Jamie Gupta,Other,74,Mass Market,Consultant,85762,Houston,Texas,USA,2016-02-02,32,Medium
C000261,2,Ananya Thomas,Other,61,Mass Market,Manager,114315,Dallas,Texas,USA,2015-02-13,79,Low
C000262,2,Emma Singh,Male,21,Premium,Manager,51551,New York,New York,USA,2017-12-31,40,Low
C000263,8,Jamie Williams,Other,28,Business,Employee,52566,Hyderabad,Telangana,India,2017-03-21,38,High
C000264,7,Taylor Williams,Other,38,Premium,Student,39120,Hamburg,Hamburg,Germany,2022-07-24,62,Low
C000265,5,Taylor Martin,Male,36,Affluent,Other,60720,Birmingham,England,UK,2023-07-12,83,Low
C000266,3,Avery Davis,Female,53,Business,Consultant,20860,San Francisco,California,USA,2018-11-04,44,Low
C000267,1,Vikram Sharma,Male,59,Premium,Retired,43756,Dallas,Texas,USA,2017-06-10,57,Low
C000268,6,Sam Lee,Female,69,Business,Consultant,79052,Liverpool,England,UK,2018-11-29,35,High
C000269,3,Taylor Kumar,Other,67,Affluent,Consultant,24547,Los Angeles,California,USA,2025-12-30,34,Low
C000270,6,Jamie Kumar,Other,46,Mass Market,Student,55719,Manchester,England,UK,2015-08-19,25,Low
C000271,7,Vikram Anderson,Female,69,Affluent,Other,51828,Hamburg,Hamburg,Germany,2016-12-23,85,Medium
C000272,9,Priya Sharma,Male,75,Mass Market,Healthcare,65505,Ahmedabad,Gujarat,India,2020-01-04,24,Low
C000273,5,Olivia Lee,Other,46,Affluent,Employee,61059,Manchester,England,UK,2023-12-19,38,Medium
C000274,1,Olivia Clark,Female,53,Premium,Business Owner,49275,San Francisco,California,USA,2023-01-05,30,High
C000275,3,Daniel Davis,Female,47,Affluent,Engineer,48140,San Francisco,California,USA,2022-11-19,37,Medium
C000276,9,Rahul Miller,Male,68,Affluent,Consultant,50554,Bengaluru,Karnataka,India,2022-02-08,18,Low
C000277,6,Arjun Brown,Female,60,Business,Manager,59065,Leeds,England,UK,2015-08-03,27,Critical
C000278,7,Arjun Smith,Female,72,Affluent,Retired,106392,Frankfurt,Hesse,Germany,2023-10-21,64,Medium
C000279,5,Rahul Davis,Other,33,Business,Consultant,27638,Birmingham,England,UK,2017-07-04,90,High
C000280,2,Chris Kumar,Other,49,Mass Market,Business Owner,33538,Los Angeles,California,USA,2022-09-19,19,Low
C000281,9,Riley Smith,Male,34,Affluent,Employee,30998,Hyderabad,Telangana,India,2018-07-02,57,Medium
C000282,8,Rahul Brown,Male,52,Premium,Retired,52747,Mumbai,Maharashtra,India,2025-02-08,57,Low
C000283,10,Neha Thomas,Male,46,Business,Employee,25067,Mumbai,Maharashtra,India,2025-01-07,74,Low
C000284,9,Morgan Brown,Male,64,Premium,Consultant,90453,Delhi,Delhi,India,2021-02-03,22,High
C000285,3,Riley Martin,Male,26,Premium,Student,69171,Chicago,Illinois,USA,2018-11-28,65,Low
C000286,3,Morgan Clark,Female,71,Premium,Consultant,119512,Dallas,Texas,USA,2018-09-22,24,Medium
C000287,3,Olivia Smith,Female,63,Affluent,Consultant,43205,Chicago,Illinois,USA,2023-07-08,67,Medium
C000288,10,Jamie Singh,Female,65,Mass Market,Business Owner,139904,Pune,Maharashtra,India,2025-08-23,71,Low
C000289,6,Neha Anderson,Female,37,Premium,Other,61295,London,England,UK,2019-10-24,59,High
C000290,5,Emma Wilson,Female,50,Affluent,Consultant,66097,Leeds,England,UK,2023-09-05,44,Low
C000291,10,Taylor Smith,Other,53,Business,Employee,46569,Pune,Maharashtra,India,2015-07-06,76,Medium
C000292,7,Morgan Gupta,Male,34,Premium,Retired,69469,Frankfurt,Hesse,Germany,2025-06-20,74,Low
C000293,10,Priya Moore,Female,29,Mass Market,Business Owner,111335,Delhi,Delhi,India,2025-12-27,59,High
C000294,10,Morgan Thomas,Male,74,Business,Manager,171845,Delhi,Delhi,India,2020-05-18,55,Low
C000295,1,Jordan Sharma,Other,65,Premium,Other,50581,Dallas,Texas,USA,2021-08-18,51,Low
C000296,4,Morgan Taylor,Male,60,Mass Market,Other,46308,New York,New York,USA,2018-02-13,51,Medium
C000297,8,Chris Sharma,Female,40,Affluent,Manager,81842,Mumbai,Maharashtra,India,2018-10-12,25,Low
C000298,9,Noah Moore,Female,53,Affluent,Business Owner,134882,Chennai,Tamil Nadu,India,2016-03-01,36,Medium
C000299,2,Jamie Taylor,Female,30,Mass Market,Retired,42233,Miami,Florida,USA,2025-04-07,12,Medium
C000300,4,Jamie Thomas,Male,75,Business,Manager,31607,Houston,Texas,USA,2015-03-12,74,Low
C000301,6,Alex Patel,Male,41,Premium,Other,18000,Birmingham,England,UK,2022-01-29,60,High
C000302,8,Priya Kumar,Male,33,Business,Consultant,95170,Kolkata,West Bengal,India,2023-03-05,80,Low
C000303,2,Priya Sharma,Other,30,Business,Manager,83752,Miami,Florida,USA,2016-11-21,43,Medium
C000304,7,Olivia Smith,Other,39,Mass Market,Consultant,41852,Hamburg,Hamburg,Germany,2023-12-11,74,Low
C000305,3,Priya Wilson,Male,48,Affluent,Engineer,36383,Houston,Texas,USA,2021-02-05,77,Low
C000306,3,Jamie Gupta,Other,56,Premium,Other,22217,Dallas,Texas,USA,2016-12-24,32,Low
C000307,6,Sam Martin,Other,33,Premium,Student,25968,Liverpool,England,UK,2015-08-11,26,Low
C000308,5,Daniel Smith,Female,39,Premium,Engineer,29979,London,England,UK,2023-03-13,89,Low
C000309,7,Neha Anderson,Female,66,Business,Healthcare,49268,Munich,Bavaria,Germany,2018-01-17,9,Low
C000310,4,Casey Williams,Male,75,Affluent,Employee,110805,San Francisco,California,USA,2019-08-15,34,Medium
C000311,9,Noah Clark,Female,46,Business,Student,39375,Bengaluru,Karnataka,India,2016-05-19,83,Medium
C000312,1,Vikram Miller,Other,37,Mass Market,Business Owner,18000,Houston,Texas,USA,2024-09-12,35,Medium
C000313,9,Olivia Smith,Other,55,Mass Market,Other,126098,Kolkata,West Bengal,India,2015-07-14,27,Low
C000314,1,Arjun Taylor,Female,21,Premium,Manager,54439,Los Angeles,California,USA,2021-06-22,5,Medium
C000315,8,Riley Smith,Other,23,Premium,Student,34457,Bengaluru,Karnataka,India,2024-11-04,33,Medium
C000316,4,Ananya Brown,Other,32,Mass Market,Retired,143647,Dallas,Texas,USA,2016-03-16,93,Low
C000317,4,Chris Sharma,Other,39,Affluent,Healthcare,66670,Chicago,Illinois,USA,2016-11-22,80,Low
C000318,1,Morgan Clark,Male,41,Affluent,Other,69352,Los Angeles,California,USA,2016-09-15,11,Low
C000319,8,Taylor Clark,Other,45,Business,Engineer,25554,Ahmedabad,Gujarat,India,2019-06-15,57,Low
C000320,2,Alex Johnson,Male,54,Affluent,Employee,55152,Houston,Texas,USA,2018-10-17,56,Low
C000321,7,Neha Taylor,Other,26,Mass Market,Employee,184641,Frankfurt,Hesse,Germany,2015-01-18,37,Low
C000322,8,Daniel Davis,Female,74,Affluent,Manager,54890,Delhi,Delhi,India,2023-05-15,69,Medium
C000323,9,Vikram Taylor,Female,31,Premium,Engineer,189541,Pune,Maharashtra,India,2016-07-11,93,Low
C000324,8,Avery Martin,Female,70,Mass Market,Student,25782,Bengaluru,Karnataka,India,2019-08-03,23,Low
C000325,4,Ananya Johnson,Female,66,Affluent,Employee,158689,San Francisco,California,USA,2023-11-05,45,High
C000326,8,Rahul Thomas,Female,75,Premium,Business Owner,45773,Kolkata,West Bengal,India,2025-11-22,64,Medium
C000327,9,Daniel Moore,Male,29,Mass Market,Healthcare,57744,Chennai,Tamil Nadu,India,2018-08-10,86,High
C000328,4,Casey Kumar,Other,28,Premium,Retired,39645,Miami,Florida,USA,2024-05-16,83,Low
C000329,2,Olivia Iyer,Other,62,Mass Market,Consultant,156754,Seattle,Washington,USA,2023-01-17,74,Low
C000330,9,Noah Lee,Male,74,Business,Business Owner,62789,Ahmedabad,Gujarat,India,2016-12-17,76,Medium
C000331,2,Vikram Wilson,Female,37,Affluent,Student,19034,Miami,Florida,USA,2024-06-28,40,Medium
C000332,6,Priya Singh,Male,75,Affluent,Engineer,34906,Liverpool,England,UK,2024-03-03,13,Medium
C000333,3,Arjun Wilson,Male,54,Mass Market,Manager,42161,New York,New York,USA,2021-12-15,8,Low
C000334,2,Morgan Moore,Female,73,Business,Engineer,75430,Seattle,Washington,USA,2025-09-13,36,Medium
C000335,8,Arjun Smith,Male,39,Business,Employee,69658,Pune,Maharashtra,India,2019-06-23,74,Low
C000336,2,Rahul Moore,Male,64,Affluent,Business Owner,30348,Chicago,Illinois,USA,2020-11-12,18,Medium
C000337,7,Taylor Wilson,Female,71,Business,Engineer,30025,Munich,Bavaria,Germany,2023-03-03,30,Low
C000338,7,Sam Wilson,Other,43,Premium,Consultant,83198,Munich,Bavaria,Germany,2017-12-18,80,Low
C000339,1,Rahul Martin,Other,39,Premium,Retired,39079,Miami,Florida,USA,2018-04-12,39,Medium
C000340,2,Vikram Gupta,Male,62,Affluent,Other,83866,New York,New York,USA,2019-07-25,73,Medium
C000341,8,Avery Lee,Female,56,Premium,Engineer,53077,Pune,Maharashtra,India,2019-08-02,64,High
C000342,6,Rahul Thomas,Male,43,Business,Other,36624,Manchester,England,UK,2020-04-18,85,Critical
C000343,2,Alex Thomas,Male,44,Affluent,Consultant,108525,Los Angeles,California,USA,2016-08-06,49,Low
C000344,10,Priya Sharma,Other,53,Affluent,Engineer,80282,Ahmedabad,Gujarat,India,2023-02-05,70,Low
C000345,3,Daniel Kumar,Other,66,Business,Other,108284,Dallas,Texas,USA,2017-01-29,29,Medium
C000346,1,Jordan Taylor,Female,57,Affluent,Other,116930,Los Angeles,California,USA,2017-05-04,56,Low
C000347,10,Taylor Taylor,Female,74,Affluent,Engineer,18000,Kolkata,West Bengal,India,2018-06-08,32,Medium
C000348,1,Alex Miller,Male,26,Premium,Manager,42293,Chicago,Illinois,USA,2023-02-05,18,Medium
C000349,6,Morgan Brown,Other,61,Mass Market,Student,24108,Manchester,England,UK,2024-01-01,86,Medium
C000350,10,Riley Iyer,Other,58,Affluent,Student,39517,Bengaluru,Karnataka,India,2018-09-04,7,Critical
C000351,6,Noah Moore,Other,29,Affluent,Healthcare,314896,Birmingham,England,UK,2023-08-22,7,High
C000352,6,Rahul Miller,Other,28,Premium,Other,39497,London,England,UK,2016-08-12,59,Low
C000353,4,Riley Taylor,Female,45,Premium,Engineer,70943,New York,New York,USA,2016-01-05,51,Low
C000354,2,Olivia Johnson,Male,23,Affluent,Retired,57925,Miami,Florida,USA,2016-10-04,79,Medium
C000355,6,Chris Thomas,Female,73,Affluent,Healthcare,76638,Manchester,England,UK,2020-11-29,65,Low
C000356,9,Priya Martin,Male,23,Business,Other,242032,Chennai,Tamil Nadu,India,2021-10-10,53,Low
C000357,1,Taylor Johnson,Female,56,Premium,Consultant,79187,New York,New York,USA,2016-03-20,8,Medium
C000358,9,Jordan Williams,Other,37,Affluent,Business Owner,135614,Mumbai,Maharashtra,India,2025-04-10,52,Low
C000359,5,Rahul Lee,Other,55,Mass Market,Other,42099,Manchester,England,UK,2022-07-06,10,Low
C000360,6,Casey Kumar,Other,26,Business,Employee,123818,London,England,UK,2015-12-22,5,Low
C000361,2,Avery Lee,Other,41,Business,Retired,62612,Seattle,Washington,USA,2016-07-29,61,Medium
C000362,7,Riley Martin,Male,48,Business,Engineer,78570,Frankfurt,Hesse,Germany,2020-01-25,83,Low
C000363,2,Chris Smith,Female,74,Affluent,Retired,105849,Seattle,Washington,USA,2016-11-18,62,Low
C000364,3,Rahul Anderson,Female,46,Business,Retired,52909,Dallas,Texas,USA,2016-09-30,58,Low
C000365,8,Vikram Wilson,Female,50,Mass Market,Business Owner,83176,Pune,Maharashtra,India,2025-10-17,61,Low
C000366,1,Taylor Singh,Female,45,Affluent,Engineer,184427,Los Angeles,California,USA,2017-05-14,44,Medium
C000367,5,Olivia Wilson,Male,36,Mass Market,Business Owner,97307,London,England,UK,2025-07-02,85,Low
C000368,6,Daniel Thomas,Female,47,Affluent,Retired,53065,Leeds,England,UK,2019-02-21,73,Low
C000369,2,Vikram Smith,Male,54,Business,Consultant,23195,Los Angeles,California,USA,2021-01-17,6,Medium
C000370,3,Priya Johnson,Other,23,Premium,Consultant,118757,Dallas,Texas,USA,2023-06-10,66,Low
C000371,4,Riley Moore,Female,36,Mass Market,Engineer,29588,Seattle,Washington,USA,2022-04-14,30,Low
C000372,7,Riley Miller,Male,51,Affluent,Other,41654,Cologne,North Rhine-Westphalia,Germany,2017-11-07,38,Low
C000373,10,Neha Davis,Female,30,Premium,Retired,32077,Bengaluru,Karnataka,India,2016-09-19,71,High
C000374,9,Taylor Kumar,Female,24,Affluent,Retired,89013,Delhi,Delhi,India,2024-05-04,34,Low
C000375,2,Chris Martin,Other,75,Business,Student,41032,New York,New York,USA,2022-09-06,54,Low
C000376,1,Vikram Taylor,Other,73,Mass Market,Consultant,203758,Houston,Texas,USA,2015-10-06,31,Low
C000377,1,Rahul Gupta,Male,54,Premium,Consultant,97525,Seattle,Washington,USA,2015-02-07,88,Medium
C000378,6,Olivia Brown,Female,58,Premium,Student,89156,Birmingham,England,UK,2025-10-20,53,Low
C000379,2,Arjun Sharma,Female,70,Premium,Employee,47632,Chicago,Illinois,USA,2015-08-20,48,Low
C000380,3,Vikram Anderson,Other,37,Business,Engineer,115669,Dallas,Texas,USA,2025-03-05,64,Medium
C000381,9,Jordan Thomas,Other,33,Premium,Other,109865,Kolkata,West Bengal,India,2015-10-04,62,Low
C000382,9,Rahul Lee,Male,50,Business,Consultant,18000,Chennai,Tamil Nadu,India,2018-10-07,71,Medium
C000383,9,Chris Taylor,Other,24,Mass Market,Other,95379,Mumbai,Maharashtra,India,2019-08-18,18,Low
C000384,3,Ananya Williams,Other,44,Affluent,Employee,68210,New York,New York,USA,2016-12-29,56,Low
C000385,7,Jordan Moore,Male,64,Premium,Retired,84430,Berlin,Berlin,Germany,2017-07-03,75,Low
C000386,7,Jamie Clark,Other,75,Mass Market,Student,50011,Frankfurt,Hesse,Germany,2023-01-26,58,Low
C000387,2,Vikram Lee,Other,36,Business,Business Owner,98551,Chicago,Illinois,USA,2016-06-19,76,Low
C000388,6,Alex Williams,Male,49,Mass Market,Business Owner,56058,Liverpool,England,UK,2025-12-03,68,Low
C000389,6,Ananya Thomas,Other,70,Premium,Consultant,81984,Birmingham,England,UK,2024-07-23,67,Low
C000390,4,Arjun Patel,Male,33,Business,Consultant,82725,Chicago,Illinois,USA,2018-02-27,73,Low
C000391,8,Emma Brown,Other,68,Premium,Retired,123488,Kolkata,West Bengal,India,2019-08-17,80,Low
C000392,7,Morgan Williams,Other,56,Affluent,Student,58089,Berlin,Berlin,Germany,2015-12-09,14,Low
C000393,6,Morgan Williams,Female,68,Business,Healthcare,186885,Birmingham,England,UK,2024-05-24,58,High
C000394,8,Jordan Clark,Other,23,Premium,Student,29547,Mumbai,Maharashtra,India,2015-12-25,42,High
C000395,8,Rahul Singh,Female,67,Business,Other,97335,Chennai,Tamil Nadu,India,2021-01-20,34,Medium
C000396,6,Taylor Sharma,Other,56,Mass Market,Other,83618,Leeds,England,UK,2016-06-04,13,Low
C000397,3,Riley Johnson,Other,62,Business,Other,45041,San Francisco,California,USA,2023-10-22,75,Medium
C000398,8,Riley Wilson,Male,75,Mass Market,Engineer,83925,Ahmedabad,Gujarat,India,2021-07-13,85,Medium
C000399,8,Casey Clark,Other,70,Premium,Other,52344,Kolkata,West Bengal,India,2022-05-08,10,Low
C000400,10,Vikram Martin,Other,34,Affluent,Other,56479,Ahmedabad,Gujarat,India,2018-12-25,66,Low
C000401,2,Jamie Clark,Male,31,Business,Engineer,41695,New York,New York,USA,2015-05-28,73,Medium
C000402,5,Neha Wilson,Female,39,Mass Market,Business Owner,88378,Manchester,England,UK,2023-03-30,49,Low
C000403,10,Chris Lee,Female,23,Premium,Manager,144476,Mumbai,Maharashtra,India,2025-04-02,79,Low
C000404,6,Sam Singh,Female,72,Business,Healthcare,18000,Birmingham,England,UK,2023-12-20,77,High
C000405,10,Riley Davis,Female,34,Mass Market,Healthcare,86866,Kolkata,West Bengal,India,2022-10-15,65,Medium
C000406,1,Jordan Martin,Other,68,Mass Market,Student,202700,Dallas,Texas,USA,2016-06-07,83,Low
C000407,1,Noah Thomas,Other,61,Business,Other,66894,New York,New York,USA,2020-02-04,74,Medium
C000408,8,Taylor Martin,Other,39,Mass Market,Consultant,18302,Kolkata,West Bengal,India,2022-04-07,52,High
C000409,4,Emma Taylor,Other,57,Premium,Healthcare,54738,Dallas,Texas,USA,2023-05-13,71,Low
C000410,6,Vikram Gupta,Other,39,Affluent,Employee,91309,Birmingham,England,UK,2018-09-18,73,Low
C000411,5,Arjun Iyer,Female,25,Premium,Consultant,46717,Liverpool,England,UK,2023-09-25,27,Low
C000412,5,Sam Sharma,Other,39,Affluent,Retired,50782,Manchester,England,UK,2020-04-10,70,Low
C000413,10,Casey Kumar,Other,41,Mass Market,Manager,96050,Chennai,Tamil Nadu,India,2020-10-12,52,Medium
C000414,1,Avery Wilson,Female,69,Premium,Student,271810,Miami,Florida,USA,2017-07-18,13,High
C000415,8,Jordan Brown,Male,49,Affluent,Other,136779,Ahmedabad,Gujarat,India,2018-08-30,60,Medium
C000416,9,Casey Iyer,Other,29,Business,Business Owner,72440,Bengaluru,Karnataka,India,2022-10-12,14,Medium
C000417,7,Taylor Smith,Other,75,Affluent,Manager,24384,Hamburg,Hamburg,Germany,2015-06-24,61,Medium
C000418,4,Arjun Lee,Male,57,Affluent,Consultant,109138,Miami,Florida,USA,2021-04-09,7,Medium
C000419,2,Priya Wilson,Female,61,Business,Student,45656,San Francisco,California,USA,2022-11-15,16,Low
C000420,7,Rahul Patel,Male,54,Affluent,Business Owner,52243,Berlin,Berlin,Germany,2015-11-05,20,Low
C000421,5,Alex Iyer,Other,54,Affluent,Business Owner,106920,Birmingham,England,UK,2018-06-05,24,Medium
C000422,2,Noah Moore,Male,60,Affluent,Engineer,24500,Los Angeles,California,USA,2020-04-07,19,High
C000423,4,Daniel Patel,Male,25,Premium,Student,137127,Seattle,Washington,USA,2024-04-27,53,Medium
C000424,10,Taylor Taylor,Female,37,Business,Employee,311592,Mumbai,Maharashtra,India,2017-04-07,80,Low
C000425,3,Daniel Anderson,Male,28,Business,Consultant,47359,San Francisco,California,USA,2021-12-28,17,Low
C000426,2,Taylor Patel,Male,63,Premium,Student,133772,Dallas,Texas,USA,2021-01-27,29,Low
C000427,7,Emma Gupta,Other,53,Business,Engineer,44031,Frankfurt,Hesse,Germany,2018-03-22,53,Low
C000428,2,Vikram Wilson,Female,28,Affluent,Business Owner,92091,Houston,Texas,USA,2020-07-03,79,High
C000429,10,Taylor Clark,Female,69,Mass Market,Retired,48751,Pune,Maharashtra,India,2018-05-28,59,Low
C000430,9,Priya Patel,Female,33,Premium,Consultant,39261,Delhi,Delhi,India,2025-08-14,81,Medium
C000431,10,Sam Thomas,Other,53,Mass Market,Student,53106,Pune,Maharashtra,India,2017-11-27,20,Medium
C000432,10,Sam Lee,Female,50,Mass Market,Student,88023,Mumbai,Maharashtra,India,2020-07-29,46,Low
C000433,3,Daniel Sharma,Male,44,Mass Market,Manager,54571,Dallas,Texas,USA,2022-05-08,33,Low
C000434,3,Morgan Brown,Male,25,Business,Healthcare,19022,Chicago,Illinois,USA,2017-06-17,26,Medium
C000435,4,Rahul Gupta,Male,36,Affluent,Manager,31603,Los Angeles,California,USA,2015-07-08,72,Critical
C000436,5,Noah Kumar,Other,30,Affluent,Manager,39387,Birmingham,England,UK,2024-03-09,19,Medium
C000437,9,Avery Thomas,Female,48,Affluent,Consultant,88784,Ahmedabad,Gujarat,India,2022-05-04,66,Low
C000438,8,Sam Clark,Female,43,Premium,Employee,125249,Bengaluru,Karnataka,India,2020-04-21,67,Critical
C000439,7,Jordan Moore,Other,70,Premium,Other,107893,Frankfurt,Hesse,Germany,2023-12-23,10,High
C000440,9,Casey Sharma,Male,48,Mass Market,Student,88952,Kolkata,West Bengal,India,2021-10-14,64,High
C000441,7,Sam Gupta,Other,64,Premium,Other,241281,Munich,Bavaria,Germany,2015-02-10,20,Low
C000442,4,Jordan Taylor,Other,60,Premium,Healthcare,46899,San Francisco,California,USA,2022-09-28,91,Critical
C000443,5,Rahul Martin,Male,70,Business,Employee,62881,Birmingham,England,UK,2024-08-01,76,Low
C000444,6,Olivia Taylor,Female,52,Mass Market,Student,55799,London,England,UK,2017-11-08,16,Low
C000445,1,Casey Lee,Male,75,Affluent,Healthcare,66093,Seattle,Washington,USA,2017-06-03,79,Low
C000446,8,Alex Thomas,Other,64,Business,Student,52523,Chennai,Tamil Nadu,India,2020-02-16,40,Low
C000447,7,Jamie Sharma,Other,26,Affluent,Business Owner,55621,Frankfurt,Hesse,Germany,2020-12-29,9,Low
C000448,8,Alex Lee,Male,35,Premium,Consultant,94416,Kolkata,West Bengal,India,2017-08-09,78,High
C000449,6,Avery Brown,Other,55,Affluent,Retired,87194,Liverpool,England,UK,2018-08-28,91,Low
C000450,8,Chris Patel,Male,64,Affluent,Other,34891,Kolkata,West Bengal,India,2015-10-29,9,Low
C000451,10,Taylor Sharma,Other,31,Premium,Consultant,41451,Mumbai,Maharashtra,India,2018-12-08,85,High
C000452,6,Morgan Williams,Female,24,Premium,Employee,76238,London,England,UK,2025-05-14,13,High
C000453,5,Emma Wilson,Male,48,Premium,Healthcare,144083,Birmingham,England,UK,2015-09-24,9,Medium
C000454,2,Rahul Iyer,Female,28,Affluent,Employee,102143,New York,New York,USA,2015-08-09,53,Medium
C000455,8,Vikram Brown,Female,28,Business,Engineer,35937,Chennai,Tamil Nadu,India,2024-03-09,70,Critical
